,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
184,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",9000,0.5750861950934143,0.5482313111448558
185,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",10000,0.5769968011351614,0.5484055662044759
186,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",11000,0.5794364023350469,0.5486793955838789
187,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",12000,0.5844774150184837,0.551367902218018
188,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",13000,0.5873339888724313,0.5524632197356302
189,ComplementNB,full_text,1,TfidfVectorizer,"(1, 1)",14000,0.5894126286702929,0.5524881133155759
190,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",5000,0.5482879227293661,0.5352617559931294
191,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",6000,0.5570194545748746,0.5416842996191282
192,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",7000,0.5628632952041921,0.5453436558711509
193,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",8000,0.5690432033457388,0.5477832267058326
194,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",9000,0.5741775681159059,0.5510940728386149
195,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",10000,0.5791190052401638,0.553409175773568
196,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",11000,0.5838986320807558,0.556844489806079
197,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",12000,0.5849815162868274,0.5571929999253192
198,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",13000,0.585566522697004,0.5569938512857534
199,ComplementNB,full_text,1,TfidfVectorizer,"(1, 2)",14000,0.5857096625633238,0.5567947026461876
200,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",5000,0.5576418018197433,0.5433272758955465
201,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",6000,0.5648921472224643,0.5474596101665381
202,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",7000,0.5679292017774238,0.5481317368250728
203,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",8000,0.5702007692211947,0.548579821264096
204,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",9000,0.5733871871149226,0.549973861741057
205,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",10000,0.5763931243076387,0.5511438599985063
206,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",11000,0.5806375325176435,0.5529610913345449
207,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",12000,0.5832638378909897,0.5528864105947077
208,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",13000,0.5861328586898346,0.5530606656543278
209,ComplementNB,full_text,0,CountVectorizer,"(1, 1)",14000,0.5896740145131377,0.5539319409524284
210,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",5000,0.5456927347182634,0.5342162256354086
211,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",6000,0.5516859386863494,0.5384232406462374
212,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",7000,0.5576044609850512,0.5430783400960892
213,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",8000,0.5636101118980347,0.5470364193074606
214,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",9000,0.5685391020773951,0.5495755644619252
215,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",10000,0.5727959572322974,0.5515421572776381
216,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",11000,0.5768474377963929,0.5533344950337308
217,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",12000,0.5800960904146077,0.5551019392098778
218,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",13000,0.5833634134501686,0.5561723631475443
219,ComplementNB,full_text,0,CountVectorizer,"(1, 2)",14000,0.5868423345489849,0.5587612954619003
220,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",5000,0.5659625844836385,0.548579821264096
221,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",6000,0.5728146276496434,0.5535087500933509
222,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",7000,0.5748621500852615,0.5538572602125912
223,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",8000,0.5772955278126983,0.5542057703318314
224,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",9000,0.58036992320235,0.5549525777302033
225,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",10000,0.5831518153869133,0.555176619949715
226,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",11000,0.5877136206918012,0.5575415100445595
227,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",12000,0.5895184277019205,0.5577406586841254
228,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",13000,0.5921073922405745,0.5573174678250479
229,ComplementNB,full_text,0,TfidfVectorizer,"(1, 1)",14000,0.5951817876302261,0.5588359762017375
230,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",5000,0.5518975367496048,0.5409374922207563
231,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",6000,0.5580649979462541,0.5462896119090886
232,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",7000,0.5636723466225215,0.5491274800229021
233,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",8000,0.569877148653863,0.5529859849144906
234,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",9000,0.5738850649108176,0.555176619949715
235,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",10000,0.5777125004667605,0.5575664036245053
236,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",11000,0.5817826514482021,0.559532996440218
237,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",12000,0.5853922654684408,0.5606781011177218
238,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",13000,0.5887965048978728,0.5621966094944114
239,ComplementNB,full_text,0,TfidfVectorizer,"(1, 2)",14000,0.5918833472324218,0.563067884792512
