,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,MultinomialNB,full_text,1,CountVectorizer,"(2, 2)",6000,0.7204184076137419,0.6834958217270195
0,MultinomialNB,headline,0,CountVectorizer,"(2, 2)",3000,0.7075063834726091,0.6834377901578459
0,MultinomialNB,full_text,0,TfidfVectorizer,"(2, 2)",7500,0.6389275766016713,0.6795496750232126
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 2)",6000,0.666289461467038,0.6782729805013927
0,MultinomialNB,short_description,1,TfidfVectorizer,"(1, 2)",3000,0.6312093779015785,0.6775766016713092
0,MultinomialNB,full_text,1,CountVectorizer,"(2, 2)",4500,0.7041840761374187,0.6737465181058496
0,MultinomialNB,headline,0,TfidfVectorizer,"(2, 2)",7500,0.6471680594243269,0.6703226555246053
0,MultinomialNB,short_description,0,TfidfVectorizer,"(1, 2)",4500,0.652086234911792,0.6703226555246053
0,MultinomialNB,full_text,0,TfidfVectorizer,"(2, 2)",6000,0.619588556174559,0.6644034354688951
0,MultinomialNB,headline,0,TfidfVectorizer,"(2, 2)",6000,0.6293088440111421,0.6568593314763231
